id,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,status,tagline,title,Keywords,revenue,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors
378,14000000,,tt0100150,en,Miller's Crossing,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",7.495853,/gmUAhNHY4bxQzgHjXci5JAW7u62.jpg,9/21/90,115.0,Released,"Up is down, black is white, and nothing is what it seems.",Miller's Crossing,"[{'id': 417, 'name': 'corruption'}, {'id': 542, 'name': 'street gang'}, {'id': 947, 'name': 'prohibition'}, {'id': 1419, 'name': 'gun'}, {'id': 1857, 'name': 'irish-american'}, {'id': 5305, 'name': 'gambling debts'}, {'id': 8442, 'name': 'irish mob'}, {'id': 14819, 'name': 'violence'}]",5080409,0,0,3,Crime Drama Thriller,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,13,2,1,1,2,1,3,1,1,1,1,1,0,1,1,1,10,6,3,4,3,3,4,3,5,0,2,0
379,35000000,,tt0361089,en,Valiant,"The animated comedy tells the story of a lowly wood pigeon named Valiant, who overcomes his small size to become a hero in Great Britain's Royal Air Force Homing Pigeon Service during World War II. The RHPS advanced the Allied cause by flying vital messages about enemy movements across the English Channel, whilst evading brutal attacks by the enemy's Falcon Brigade.",11.836827,/sqL1X8InstIQralJt78tW3yX9zj.jpg,3/25/05,76.0,Released,"Some pigeons eat crumbs, others make history.",Valiant,"[{'id': 10336, 'name': 'animation'}, {'id': 18165, 'name': 'animal'}, {'id': 209714, 'name': '3d'}]",19478106,0,0,3,Adventure Animation Family,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0
380,0,,tt2133196,en,Born to Be Blue,Jazz legend Chet Baker finds love and redemption when he stars in a movie about his own troubled life to mount a comeback.,4.470369,/iEdh2CkSyDXBTAPlNS6uLF9yTTH.jpg,9/13/15,97.0,Released,Love is instramental,Born to Be Blue,"[{'id': 1416, 'name': 'jazz'}, {'id': 5565, 'name': 'biography'}, {'id': 6165, 'name': 'historical figure'}]",830129,0,0,2,Drama Music,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,4,0,1,0,1,1,1,0,0,1,1,1,0,0,0,5,0,1,0,1,1,1,1,1,0,0,0
381,100000000,,tt0450259,en,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.",12.477872,/wRamTzV6udKaMXrspxqOuo02zk0.jpg,12/7/06,143.0,Released,It will cost you everything.,Blood Diamond,"[{'id': 526, 'name': 'rebel'}, {'id': 736, 'name': 'journalist'}, {'id': 917, 'name': 'journalism'}, {'id': 1465, 'name': 'loss of family'}, {'id': 2831, 'name': 'slavery'}, {'id': 3070, 'name': 'mercenary'}, {'id': 3379, 'name': 'diamond mine'}, {'id': 5417, 'name': 'sierra leone'}, {'id': 5419, 'name': 'bootlegger'}, {'id': 5420, 'name': 'fisherman'}, {'id': 5422, 'name': 'special unit'}, {'id': 6212, 'name': 'smuggling'}, {'id': 33617, 'name': 'genocide in rwanda'}, {'id': 158455, 'name': 'oppression'}]",170877916,0,0,3,Action Drama Thriller,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,5,19,9,3,1,1,1,2,1,1,1,1,1,0,1,0,2,16,16,9,13,3,5,7,2,5,9,0,2
382,74500000,,tt0338512,en,Deux frères,"Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.",5.3003029999999995,/2hPS88Tel8UHkCMMbvB700wUzbr.jpg,4/7/04,109.0,Released,"Two infant tiger cubs, separated from their parents and each other.",Two Brothers,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 963, 'name': 'loss of brother'}, {'id': 2960, 'name': 'cambodia'}, {'id': 3713, 'name': 'chase'}, {'id': 4809, 'name': 'tiger'}, {'id': 5744, 'name': 'governor'}, {'id': 9920, 'name': 'royalty'}, {'id': 41585, 'name': 'travelling circus'}, {'id': 41586, 'name': 'archaeologist'}]",62172050,0,0,3,Adventure Drama Family,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,2,0,1,2,1,0,1,1,0,1,1,0,0,0,0,2,1,1,0,2,1,1,1,1,1,0,0
383,8000000,,tt0105226,en,Red Rock West,"When a promised job for Texan Michael fails to materialise in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",5.137903,/d1TwyCjnJMKIgMw0CgH2nQsKZAN.jpg,7/8/93,98.0,Released,Where nothing is as it seems.,Red Rock West,"[{'id': 798, 'name': 'sheriff'}, {'id': 1016, 'name': 'wyoming'}, {'id': 2708, 'name': 'hitman'}, {'id': 10856, 'name': 'bag of money'}, {'id': 207268, 'name': 'neo-noir'}]",2000000,0,0,3,Crime Drama Thriller,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,2,1,2,1,0,1,1,1,0,0,0,1,0,0,4,1,2,0,2,0,1,1,1,0,0,0
384,0,,tt1781769,en,Anna Karenina,"Trapped in a loveless marriage, aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.",8.543311,/vueoajubjMMmDpcLOZnrU9wW95E.jpg,9/6/12,130.0,Released,An epic story of love.,Anna Karenina,"[{'id': 818, 'name': 'based on novel'}, {'id': 3563, 'name': 'st. petersburg russia'}, {'id': 165282, 'name': 'high society'}, {'id': 186004, 'name': 'imperial russia'}, {'id': 186009, 'name': 'tragic death'}, {'id': 207928, 'name': '19th century'}]",68929150,0,0,2,Drama Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,3,0,1,1,1,2,1,0,3,1,1,0,1,0,0,5,3,6,1,2,3,1,3,1,0,0,0
385,55000000,,tt0146838,en,Any Given Sunday,A star quarterback gets knocked out of the game and an unknown third stringer is called in to replace him. The unknown gives a stunning performance and forces the aging coach to reevaluate his game plans and life. A new co-owner/president adds to the pressure of winning. The new owner must prove her self in a male dominated world.,10.571434,/ofxxBtOoNRQD9yuiVIEo8sbsqkK.jpg,12/16/99,163.0,Released,Play or be Played.,Any Given Sunday,"[{'id': 579, 'name': 'american football'}, {'id': 1482, 'name': 'trainer'}, {'id': 4613, 'name': 'training'}, {'id': 5621, 'name': 'american football coach'}, {'id': 6075, 'name': 'sport'}, {'id': 155802, 'name': 'american football stadium'}]",100230832,0,0,1,Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,24,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,3,21,3,2,1,2,4,2,1,2,1,1,1,0,2,0,5,7,15,4,0,2,3,2,2,9,0,0,0
386,25000000,,tt0453451,en,Mr. Bean's Holiday,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.",10.19853,/5G3gOZemcwXf2nbUFB4VCc5gl2A.jpg,3/22/07,90.0,Released,Disaster has a passport.,Mr. Bean's Holiday,"[{'id': 65, 'name': 'holiday'}, {'id': 254, 'name': 'france'}, {'id': 2793, 'name': 'film director'}, {'id': 4630, 'name': 'chaos'}, {'id': 5347, 'name': 'clumsy fellow'}, {'id': 5348, 'name': 'to drop brick'}, {'id': 179430, 'name': 'aftercreditsstinger'}]",229736344,Mr. Bean Collection,1,2,Comedy Family,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9,3,0,1,2,1,1,1,0,0,1,0,0,0,1,0,4,3,1,4,3,2,1,1,1,1,0,0
387,0,,tt1322264,en,The Dry Land,A U.S. soldier returning home from war struggles to reconcile his experiences abroad with the life and family he left in Texas.,0.11813499999999999,/hI9OEVzKuPDiMb5LRuQQBm683XA.jpg,7/30/10,92.0,Released,,The Dry Land,"[{'id': 10183, 'name': 'independent film'}, {'id': 179431, 'name': 'duringcreditsstinger'}]",12000,0,0,1,Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
388,36000000,,tt0101373,en,At Play in the Fields of the Lord,"Martin and Hazel Quarrier are small-town fundamentalist missionaries sent to the jungles of South America to convert the Indians. Their remote mission was previously run by the Catholics, before the natives murdered them all. They are sent by the pompous Leslie Huben, who runs the missionary effort in the area but who seems more concerned about competing with his Catholic 'rivals' than in the Indians themselves. Hazel is terrified of the Indians while Martin is fascinated. Soon American pilot Lewis Moon joins the Indian tribe but is attracted by Leslie's young wife, Andy. Can the interaction of these characters and cultures, and the advancing bulldozers of civilization, avoid disaster?",2.151436,/5Q526tcfxRi6NAJ3ifwnNAVO2y9.jpg,12/6/91,189.0,Released,"An adventure beyond the limits of civilization, faith and passion.",At Play in the Fields of the Lord,"[{'id': 440, 'name': 'missionary'}, {'id': 2163, 'name': 'civilization'}, {'id': 10148, 'name': 'tribe'}]",1345903,0,0,2,Drama Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,10,1,2,1,3,2,0,1,1,0,1,2,0,1,1,0,5,1,2,0,4,3,1,1,2,0,0,0
389,20000000,,tt1748197,en,Setup,"A group of friends plan out a detailed heist that turns deadly when one betrays the other by taking off with the goods. Taking matters into his own hands, Sonny seeks out his revenge teaming up with the most dangerous mob boss in town to get back what is rightfully his. When he finally comes face to face with his longtime friend he will be forced to make a life changing choice.",4.850968,/hSE2TZqF6x46Exo6Et5aCqPWtej.jpg,11/4/11,85.0,Released,,Setup,"[{'id': 10051, 'name': 'heist'}, {'id': 10085, 'name': 'betrayal'}]",2128186,0,0,4,Action Crime Drama Thriller,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,8,3,0,1,2,1,1,1,0,1,1,1,2,0,0,0,4,3,3,2,4,1,1,1,1,0,0,0
390,75000000,,tt0305224,en,Anger Management,"After a small misunderstanding aboard an airplane escalates out of control, timid businessman Dave Buznik is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell. But when Buddy steps up his aggressive treatment by moving in, Dave goes from mild to wild as the unorthodox treatment wreaks havoc with his life.",9.409379,/wsrZrb2Ng3eO4TYmeBufwdKeC3a.jpg,4/11/03,106.0,Released,Feel the Love.,Anger Management,"[{'id': 2060, 'name': 'penalty'}, {'id': 2726, 'name': 'therapist'}, {'id': 2800, 'name': 'psychology'}, {'id': 2879, 'name': 'aggression'}, {'id': 14837, 'name': 'rage'}, {'id': 18047, 'name': 'anger'}, {'id': 199263, 'name': 'anger management'}]",195745823,0,0,1,Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,13,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,5,1,0,1,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1,1,1,0,0,0
391,6843500,,tt2550838,it,Il peggior Natale della mia vita,,3.8000730000000003,/jflOmKG2sBVzxS36YtDQZQAGUBr.jpg,12/22/12,0.0,Released,,The Worst Christmas of My Life,{},10703234,0,0,1,Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
392,7075038,,tt6673840,ru,Время первых,"March 1965. In the heat of the Cold War, the USA and the USSR are competing for supremacy in space. What both superpowers aim for in this race, is to be the first to have a man walk in outer space. To accomplish that, no price is too high and no risk is too great.  Now it‚Äôs up to the unlikely duo of a seasoned war veteran and a hot-headed test-pilot to fulfill this mission. Two men in a tiny spaceship, without proper testing, facing the complete unknown‚Ä¶  They were supposed to do what no man has done before ‚Äì and no man imagined what would happen next‚Ä¶",10.181000000000001,/hDNVRmrprxI9NQ0zc2Uu03p65Fw.jpg,4/12/17,140.0,Released,"So far from home, so close to disaster",The Spacewalker,"[{'id': 14626, 'name': 'astronaut'}, {'id': 195788, 'name': 'spacewalk'}]",9868942,0,0,3,Adventure Drama History,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0
393,0,,tt5072406,fr,Moka,"Diane Kramer is led by one obsession: to find the driver of the mocha color Mercedes which hit her son and devastated her life. With a few belongings, some money and a gun, she goes to Evian, where she's learned the driver lives.",2.4044659999999998,/5VKVaTJJsyDeOzY6fLcyTo1RA9g.jpg,8/17/16,89.0,Released,,Moka,{},126463,0,0,1,Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,3,0,1,2,1,0,1,2,0,0,1,0,0,0,0,5,2,0,0,3,1,1,1,1,0,0,0
394,60000000,,tt0116705,en,Jingle All the Way,"Meet Howard Langston, a salesman for a mattress company is constantly busy at his job, and he also constantly disappoints his son, after he misses his son's karate exposition, his son tells Howard that he wants for Christmas is an action figure of his son's television hero, he tries hard to to make it up to him. Unfortunately for Howard, it is Christmas Eve, and every store is sold out of Turbo Man, now Howard must travel all over town and compete with everybody else to find a Turbo Man action figure.",7.898202,/aaVkNhUONnkSv5ijPjq7pEmmWyE.jpg,11/15/96,89.0,Released,"Two Dads, One Toy, No Prisoners.",Jingle All the Way,"[{'id': 65, 'name': 'holiday'}, {'id': 1441, 'name': 'christmas party'}, {'id': 1991, 'name': 'santa claus'}, {'id': 4290, 'name': 'toy'}, {'id': 6300, 'name': 'puppet'}, {'id': 207317, 'name': 'christmas'}, {'id': 210190, 'name': 'turboman'}, {'id': 210191, 'name': 'navidad'}]",129832389,Jingle All the Way Collection,1,2,Comedy Family,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,4,0,1,1,3,0,1,1,0,0,0,0,0,0,0,4,1,0,1,1,0,1,1,3,0,0,0
